multiplier,search_seed,layout,replicate,mc_seed,revenue,cf_revenue
10,3,sa_k,21,1000021,787753.2258,787360.6771
10,3,sa_k,22,1000022,788826.6311,787360.6771
10,3,sa_k,23,1000023,785456.1744,787360.6771
10,3,sa_k,24,1000024,786128.7979,787360.6771
10,3,sa_k,25,1000025,785466.9672,787360.6771
10,3,sa_k,26,1000026,786203.9821,787360.6771
10,3,sa_k,27,1000027,787967.8043,787360.6771
10,3,sa_k,28,1000028,788791.6679,787360.6771
10,3,sa_k,29,1000029,785966.4431,787360.6771
10,4,baseline,0,1000000,770561.2124,769612.7303
10,4,baseline,1,1000001,770380.0688,769612.7303
10,4,baseline,2,1000002,769530.2398,769612.7303
10,4,baseline,3,1000003,767274.1975,769612.7303
10,4,baseline,4,1000004,768885.9518,769612.7303
10,4,baseline,5,1000005,768225.7046,769612.7303
10,4,baseline,6,1000006,769513.9886,769612.7303
10,4,baseline,7,1000007,769425.5480,769612.7303
10,4,baseline,8,1000008,771405.8040,769612.7303
10,4,baseline,9,1000009,771196.5840,769612.7303
10,4,baseline,10,1000010,770346.8677,769612.7303
10,4,baseline,11,1000011,770497.9889,769612.7303
10,4,baseline,12,1000012,767038.1578,769612.7303
10,4,baseline,13,1000013,771448.0260,769612.7303
10,4,baseline,14,1000014,768706.2961,769612.7303
10,4,baseline,15,1000015,767540.7954,769612.7303
10,4,baseline,16,1000016,769062.4945,769612.7303
10,4,baseline,17,1000017,771641.9975,769612.7303
10,4,baseline,18,1000018,770721.0697,769612.7303
10,4,baseline,19,1000019,770123.7668,769612.7303
10,4,baseline,20,1000020,770594.2094,769612.7303
10,4,baseline,21,1000021,769989.2714,769612.7303
10,4,baseline,22,1000022,771025.3383,769612.7303
10,4,baseline,23,1000023,767732.1992,769612.7303
10,4,baseline,24,1000024,768412.2545,769612.7303
10,4,baseline,25,1000025,767752.3726,769612.7303
10,4,baseline,26,1000026,768435.6141,769612.7303
10,4,baseline,27,1000027,770195.9043,769612.7303
10,4,baseline,28,1000028,771020.0913,769612.7303
10,4,baseline,29,1000029,768244.7427,769612.7303
10,4,optimized,0,1000000,787698.3927,786761.2008
10,4,optimized,1,1000001,787590.6246,786761.2008
10,4,optimized,2,1000002,786645.4588,786761.2008
10,4,optimized,3,1000003,784415.1280,786761.2008
10,4,optimized,4,1000004,786029.0379,786761.2008
10,4,optimized,5,1000005,785368.2189,786761.2008
10,4,optimized,6,1000006,786662.1110,786761.2008
10,4,optimized,7,1000007,786590.5485,786761.2008
10,4,optimized,8,1000008,788540.8284,786761.2008
10,4,optimized,9,1000009,788321.0274,786761.2008
10,4,optimized,10,1000010,787540.5556,786761.2008
10,4,optimized,11,1000011,787666.3519,786761.2008
10,4,optimized,12,1000012,784116.3355,786761.2008
10,4,optimized,13,1000013,788637.2937,786761.2008
10,4,optimized,14,1000014,785833.0791,786761.2008
10,4,optimized,15,1000015,784603.4179,786761.2008
10,4,optimized,16,1000016,786231.2893,786761.2008
10,4,optimized,17,1000017,788785.3090,786761.2008
10,4,optimized,18,1000018,787898.5630,786761.2008
10,4,optimized,19,1000019,787283.4581,786761.2008
10,4,optimized,20,1000020,787767.6334,786761.2008
10,4,optimized,21,1000021,787150.9514,786761.2008
10,4,optimized,22,1000022,788227.0740,786761.2008
10,4,optimized,23,1000023,784855.9567,786761.2008
10,4,optimized,24,1000024,785537.8838,786761.2008
10,4,optimized,25,1000025,784868.0066,786761.2008
10,4,optimized,26,1000026,785600.4140,786761.2008
10,4,optimized,27,1000027,787356.4408,786761.2008
10,4,optimized,28,1000028,788201.2648,786761.2008
10,4,optimized,29,1000029,785354.3747,786761.2008
10,4,rs,0,1000000,784238.7841,783291.0491
10,4,rs,1,1000001,784109.8586,783291.0491
10,4,rs,2,1000002,783191.5802,783291.0491
10,4,rs,3,1000003,780930.0818,783291.0491
10,4,rs,4,1000004,782574.0782,783291.0491
10,4,rs,5,1000005,781905.3513,783291.0491
10,4,rs,6,1000006,783175.5357,783291.0491
10,4,rs,7,1000007,783148.2597,783291.0491
10,4,rs,8,1000008,785105.7347,783291.0491
10,4,rs,9,1000009,784866.0576,783291.0491
10,4,rs,10,1000010,784083.8761,783291.0491
10,4,rs,11,1000011,784205.5092,783291.0491
10,4,rs,12,1000012,780658.4700,783291.0491
10,4,rs,13,1000013,785172.4336,783291.0491
10,4,rs,14,1000014,782372.3837,783291.0491
10,4,rs,15,1000015,781125.1577,783291.0491
10,4,rs,16,1000016,782725.2473,783291.0491
10,4,rs,17,1000017,785343.3771,783291.0491
10,4,rs,18,1000018,784424.5273,783291.0491
10,4,rs,19,1000019,783806.7651,783291.0491
10,4,rs,20,1000020,784297.6609,783291.0491
10,4,rs,21,1000021,783670.4031,783291.0491
10,4,rs,22,1000022,784797.6567,783291.0491
10,4,rs,23,1000023,781398.8246,783291.0491
10,4,rs,24,1000024,782067.7522,783291.0491
10,4,rs,25,1000025,781426.9895,783291.0491
10,4,rs,26,1000026,782130.1418,783291.0491
10,4,rs,27,1000027,783893.4202,783291.0491
10,4,rs,28,1000028,784729.8333,783291.0491
10,4,rs,29,1000029,781899.8458,783291.0491
10,4,sa,0,1000000,787375.4040,786432.3839
10,4,sa,1,1000001,787258.6386,786432.3839
10,4,sa,2,1000002,786337.6609,786432.3839
10,4,sa,3,1000003,784078.1984,786432.3839
10,4,sa,4,1000004,785692.2193,786432.3839
10,4,sa,5,1000005,785045.4898,786432.3839
10,4,sa,6,1000006,786332.5856,786432.3839
10,4,sa,7,1000007,786249.4954,786432.3839
10,4,sa,8,1000008,788218.6886,786432.3839
10,4,sa,9,1000009,788005.4790,786432.3839
10,4,sa,10,1000010,787210.1812,786432.3839
10,4,sa,11,1000011,787343.9075,786432.3839
10,4,sa,12,1000012,783789.8237,786432.3839
10,4,sa,13,1000013,788306.4856,786432.3839
10,4,sa,14,1000014,785505.5101,786432.3839
10,4,sa,15,1000015,784265.6928,786432.3839
10,4,sa,16,1000016,785906.3359,786432.3839
10,4,sa,17,1000017,788470.9270,786432.3839
10,4,sa,18,1000018,787575.7500,786432.3839
10,4,sa,19,1000019,786957.5654,786432.3839
10,4,sa,20,1000020,787433.0844,786432.3839
10,4,sa,21,1000021,786827.0550,786432.3839
10,4,sa,22,1000022,787900.6721,786432.3839
10,4,sa,23,1000023,784526.9054,786432.3839
10,4,sa,24,1000024,785228.4982,786432.3839
10,4,sa,25,1000025,784558.1508,786432.3839
10,4,sa,26,1000026,785274.0294,786432.3839
10,4,sa,27,1000027,787028.2855,786432.3839
10,4,sa,28,1000028,787863.3840,786432.3839
10,4,sa,29,1000029,785036.2341,786432.3839
10,4,sa_k,0,1000000,788084.1442,787161.3460
10,4,sa_k,1,1000001,787984.1487,787161.3460
10,4,sa_k,2,1000002,787053.6554,787161.3460
10,4,sa_k,3,1000003,784820.8990,787161.3460
10,4,sa_k,4,1000004,786434.5794,787161.3460
10,4,sa_k,5,1000005,785766.6677,787161.3460
10,4,sa_k,6,1000006,787061.2539,787161.3460
10,4,sa_k,7,1000007,786989.6589,787161.3460
10,4,sa_k,8,1000008,788935.0814,787161.3460
10,4,sa_k,9,1000009,788734.4650,787161.3460
10,4,sa_k,10,1000010,787943.2936,787161.3460
10,4,sa_k,11,1000011,788072.2757,787161.3460
10,4,sa_k,12,1000012,784524.5177,787161.3460
10,4,sa_k,13,1000013,789037.8810,787161.3460
10,4,sa_k,14,1000014,786230.6271,787161.3460
10,4,sa_k,15,1000015,785003.0753,787161.3460
10,4,sa_k,16,1000016,786629.4443,787161.3460
10,4,sa_k,17,1000017,789194.0966,787161.3460
10,4,sa_k,18,1000018,788311.4092,787161.3460
10,4,sa_k,19,1000019,787683.2612,787161.3460
10,4,sa_k,20,1000020,788164.6896,787161.3460
10,4,sa_k,21,1000021,787553.5945,787161.3460
10,4,sa_k,22,1000022,788629.4626,787161.3460
10,4,sa_k,23,1000023,785257.3164,787161.3460
10,4,sa_k,24,1000024,785922.5387,787161.3460
10,4,sa_k,25,1000025,785271.9936,787161.3460
10,4,sa_k,26,1000026,786000.7999,787161.3460
10,4,sa_k,27,1000027,787763.3741,787161.3460
10,4,sa_k,28,1000028,788588.1223,787161.3460
10,4,sa_k,29,1000029,785763.9158,787161.3460
