scenario,seed,method,mc_revenue,cf_revenue,analytical_R
16,3,random_search,64821.0338,64801.2543,70130.3032
16,3,simulated_annealing,64971.0116,64951.3230,70126.5612
16,3,simulated_annealing_popstart,65003.3218,64983.3053,69943.2105
16,3,GA,64891.5323,64872.2894,70154.2800
16,4,random_valid,64264.3008,64284.9923,69690.7669
16,4,perimeter_only,64000.5939,64020.7991,69382.6852
16,4,popularity_rank,64036.9345,64057.7008,69485.1039
16,4,greedy_swap,64441.7700,64462.4831,69991.8037
16,4,oracle,64587.6834,64606.7961,70763.2887
16,4,random_search,64694.9703,64713.1322,69557.5710
16,4,simulated_annealing,65015.3780,65036.6430,70350.2902
16,4,simulated_annealing_popstart,64695.1082,64713.2909,69909.2497
16,4,GA,64986.7610,65007.3418,70208.6206
16,5,random_valid,64278.7347,64284.9923,69690.7669
16,5,perimeter_only,64015.0878,64020.7991,69382.6852
16,5,popularity_rank,64051.3000,64057.7008,69485.1039
16,5,greedy_swap,64459.1022,64462.4831,69991.8037
16,5,oracle,64603.5608,64606.7961,70763.2887
16,5,random_search,64773.8693,64776.2845,70044.4766
16,5,simulated_annealing,64869.0203,64871.5777,70259.2197
16,5,simulated_annealing_popstart,64878.0065,64880.6298,70215.7617
16,5,GA,65022.2021,65025.6007,70275.2690
16,6,random_valid,64304.8311,64284.9923,69690.7669
16,6,perimeter_only,64039.2351,64020.7991,69382.6852
16,6,popularity_rank,64075.1503,64057.7008,69485.1039
16,6,greedy_swap,64482.2357,64462.4831,69991.8037
16,6,oracle,64626.1931,64606.7961,70763.2887
16,6,random_search,64774.1033,64754.0354,70242.8789
16,6,simulated_annealing,65088.7186,65070.2585,70405.7055
16,6,simulated_annealing_popstart,64957.0792,64938.8956,70377.6047
16,6,GA,64876.8584,64858.1542,70406.3722
16,7,random_valid,64230.4916,64284.9923,69690.7669
16,7,perimeter_only,63965.2015,64020.7991,69382.6852
16,7,popularity_rank,64003.7139,64057.7008,69485.1039
16,7,greedy_swap,64408.7020,64462.4831,69991.8037
16,7,oracle,64555.2724,64606.7961,70763.2887
16,7,random_search,64683.8608,64735.7174,70040.6458
16,7,simulated_annealing,64960.4070,65015.5574,70233.8138
16,7,simulated_annealing_popstart,64969.1753,65024.4540,70215.5305
16,7,GA,64821.7927,64874.8614,70254.3615
16,8,random_valid,64357.7287,64284.9923,69690.7669
16,8,perimeter_only,64091.8154,64020.7991,69382.6852
16,8,popularity_rank,64129.0252,64057.7008,69485.1039
16,8,greedy_swap,64533.5674,64462.4831,69991.8037
16,8,oracle,64678.9657,64606.7961,70763.2887
16,8,random_search,64864.8635,64794.2143,70082.2182
16,8,simulated_annealing,65139.7968,65069.5424,70527.0285
16,8,simulated_annealing_popstart,64768.1635,64695.4994,69972.7472
16,8,GA,64933.3988,64863.6587,70230.1769
16,9,random_valid,64248.9805,64284.9923,69690.7669
16,9,perimeter_only,63986.0466,64020.7991,69382.6852
16,9,popularity_rank,64022.6026,64057.7008,69485.1039
16,9,greedy_swap,64426.0521,64462.4831,69991.8037
16,9,oracle,64570.5900,64606.7961,70763.2887
16,9,random_search,64665.2474,64701.1648,70080.5826
16,9,simulated_annealing,64980.8400,65016.8245,70360.1103
16,9,simulated_annealing_popstart,64712.3048,64748.1046,70177.1196
16,9,GA,64979.6276,65015.6288,70234.6547
17,0,random_valid,76151.2293,76190.9730,85638.8594
17,0,perimeter_only,76459.6728,76500.5591,85065.4372
17,0,popularity_rank,76203.8026,76243.6957,84808.6779
17,0,greedy_swap,76134.3599,76174.2212,85132.0941
17,0,oracle,76955.9634,76997.2062,86264.9936
17,0,random_search,76704.9656,76745.1576,85481.1576
17,0,simulated_annealing,76983.5522,77024.6907,85036.1707
17,0,simulated_annealing_popstart,77119.5690,77162.5871,86116.5192
17,0,GA,77096.8067,77139.6294,85932.9777
17,1,random_valid,76113.2356,76190.9730,85638.8594
17,1,perimeter_only,76421.1314,76500.5591,85065.4372
17,1,popularity_rank,76166.1117,76243.6957,84808.6779
17,1,greedy_swap,76096.6840,76174.2212,85132.0941
17,1,oracle,76920.7080,76997.2062,86264.9936
17,1,random_search,76691.8550,76768.4421,85659.7204
17,1,simulated_annealing,76875.9801,76952.6560,84830.2837
17,1,simulated_annealing_popstart,77094.1409,77167.5813,85806.4590
17,1,GA,77097.7885,77171.0815,85749.4663
17,2,random_valid,76224.6555,76190.9730,85638.8594
17,2,perimeter_only,76533.8837,76500.5591,85065.4372
17,2,popularity_rank,76278.7765,76243.6957,84808.6779
17,2,greedy_swap,76208.4018,76174.2212,85132.0941
17,2,oracle,77032.6638,76997.2062,86264.9936
17,2,random_search,76740.2680,76704.9765,85598.9780
17,2,simulated_annealing,77060.7345,77025.8993,85024.5882
17,2,simulated_annealing_popstart,77170.7301,77137.0592,85859.4573
17,2,GA,77019.0048,76982.5747,84765.9470
17,3,random_valid,76135.5567,76190.9730,85638.8594
17,3,perimeter_only,76446.0507,76500.5591,85065.4372
17,3,popularity_rank,76188.4533,76243.6957,84808.6779
17,3,greedy_swap,76118.8022,76174.2212,85132.0941
17,3,oracle,76943.8563,76997.2062,86264.9936
17,3,random_search,76730.0434,76783.9629,85399.4088
17,3,simulated_annealing,76901.5008,76955.0736,85177.4903
17,3,simulated_annealing_popstart,77143.3264,77200.1375,85777.6990
17,3,GA,76894.3510,76947.4629,84875.4579
17,4,random_valid,76237.5771,76190.9730,85638.8594
17,4,perimeter_only,76545.4073,76500.5591,85065.4372
17,4,popularity_rank,76289.8347,76243.6957,84808.6779
17,4,greedy_swap,76220.2329,76174.2212,85132.0941
17,4,oracle,77046.1027,76997.2062,86264.9936
17,4,random_search,76811.0241,76763.3035,85482.0020
17,4,simulated_annealing,77057.3175,77008.1778,85113.9794
17,4,simulated_annealing_popstart,77207.2931,77157.2733,85698.7263
17,4,GA,77164.8836,77114.1084,85819.9165
17,5,random_valid,76183.4736,76190.9730,85638.8594
17,5,perimeter_only,76494.4742,76500.5591,85065.4372
17,5,popularity_rank,76237.0083,76243.6957,84808.6779
17,5,greedy_swap,76165.8283,76174.2212,85132.0941
17,5,oracle,76990.3336,76997.2062,86264.9936
17,5,random_search,76721.5296,76726.5858,85315.6393
17,5,simulated_annealing,76917.9872,76924.0998,85207.9795
17,5,simulated_annealing_popstart,77117.2220,77124.3097,85916.9626
17,5,GA,77126.9244,77133.6835,85802.8757
17,6,random_valid,76186.3807,76190.9730,85638.8594
17,6,perimeter_only,76494.5462,76500.5591,85065.4372
17,6,popularity_rank,76238.3625,76243.6957,84808.6779
17,6,greedy_swap,76169.3942,76174.2212,85132.0941
17,6,oracle,76990.0259,76997.2062,86264.9936
17,6,random_search,76686.2866,76691.5571,85356.7605
17,6,simulated_annealing,76911.3348,76917.8863,84371.9109
17,6,simulated_annealing_popstart,77174.9457,77183.3087,85715.1827
17,6,GA,77026.1742,77034.2369,85014.7569
17,7,random_valid,76259.6265,76190.9730,85638.8594
17,7,perimeter_only,76568.4962,76500.5591,85065.4372
17,7,popularity_rank,76310.7602,76243.6957,84808.6779
17,7,greedy_swap,76242.9791,76174.2212,85132.0941
17,7,oracle,77063.6825,76997.2062,86264.9936
17,7,random_search,76779.6612,76711.5356,85098.7521
17,7,simulated_annealing,77007.5870,76941.7596,84871.9540
17,7,simulated_annealing_popstart,77214.3993,77147.1370,85699.7516
17,7,GA,77212.3138,77145.1509,85871.0320
17,8,random_valid,76194.6060,76190.9730,85638.8594
17,8,perimeter_only,76505.5588,76500.5591,85065.4372
17,8,popularity_rank,76248.5575,76243.6957,84808.6779
17,8,greedy_swap,76177.9951,76174.2212,85132.0941
17,8,oracle,77003.0801,76997.2062,86264.9936
17,8,random_search,76768.5713,76762.6642,85249.9944
17,8,simulated_annealing,76904.1627,76899.6320,84960.2132
17,8,simulated_annealing_popstart,77184.9897,77179.1727,85780.0465
17,8,GA,77106.5332,77100.2595,85953.9275
17,9,random_valid,76217.1835,76190.9730,85638.8594
17,9,perimeter_only,76527.1704,76500.5591,85065.4372
17,9,popularity_rank,76269.4266,76243.6957,84808.6779
17,9,greedy_swap,76199.7597,76174.2212,85132.0941
17,9,oracle,77025.2530,76997.2062,86264.9936
17,9,random_search,76741.0212,76714.3554,85236.3861
17,9,simulated_annealing,77192.3897,77166.3798,85912.0230
17,9,simulated_annealing_popstart,77201.8634,77175.5423,85732.1539
17,9,GA,76976.2032,76948.7825,85020.6169
18,0,random_valid,44532.2271,44576.0057,50818.6020
18,0,perimeter_only,44769.7348,44813.7669,51100.9726
18,0,popularity_rank,44603.0990,44646.4766,50846.2083
18,0,greedy_swap,44552.8793,44596.5809,51097.0108
18,0,oracle,45021.0041,45064.3015,51818.9737
18,0,random_search,44912.1005,44955.7169,51071.6830
18,0,simulated_annealing,45096.2008,45138.9268,51582.9929
18,0,simulated_annealing_popstart,45133.0913,45175.2409,51412.3087
18,0,GA,45062.6589,45106.1801,51359.9096
18,1,random_valid,44543.4709,44576.0057,50818.6020
18,1,perimeter_only,44780.8878,44813.7669,51100.9726
18,1,popularity_rank,44613.6954,44646.4766,50846.2083
18,1,greedy_swap,44564.5945,44596.5809,51097.0108
18,1,oracle,45033.7919,45064.3015,51818.9737
18,1,random_search,44944.1655,44975.5118,51233.4755
18,1,simulated_annealing,45137.0569,45169.6033,51483.3911
18,1,simulated_annealing_popstart,45141.6723,45173.7689,51439.6274
18,1,GA,45094.7977,45126.9447,51591.9682
18,2,random_valid,44593.2720,44576.0057,50818.6020
18,2,perimeter_only,44830.0837,44813.7669,51100.9726
18,2,popularity_rank,44662.9998,44646.4766,50846.2083
18,2,greedy_swap,44613.5743,44596.5809,51097.0108
18,2,oracle,45079.4514,45064.3015,51818.9737
18,2,random_search,44976.0208,44960.1004,51082.3250
18,2,simulated_annealing,45168.9893,45154.5852,51484.7400
18,2,simulated_annealing_popstart,45179.5615,45165.1666,51467.6055
18,2,GA,45141.1496,45126.7528,51505.3567
18,3,random_valid,44590.0103,44576.0057,50818.6020
18,3,perimeter_only,44827.5163,44813.7669,51100.9726
18,3,popularity_rank,44660.5521,44646.4766,50846.2083
18,3,greedy_swap,44610.7434,44596.5809,51097.0108
18,3,oracle,45077.1410,45064.3015,51818.9737
18,3,random_search,44963.9141,44951.0405,51091.9507
18,3,simulated_annealing,45129.7048,45116.8606,51326.7646
18,3,simulated_annealing_popstart,45159.6276,45146.2850,51291.9582
18,3,GA,45135.1758,45122.3948,51287.2792
18,4,random_valid,44601.4113,44576.0057,50818.6020
18,4,perimeter_only,44839.1310,44813.7669,51100.9726
18,4,popularity_rank,44671.9263,44646.4766,50846.2083
18,4,greedy_swap,44621.7297,44596.5809,51097.0108
18,4,oracle,45088.8045,45064.3015,51818.9737
18,4,random_search,44968.6664,44945.0680,51125.5508
18,4,simulated_annealing,45183.4586,45158.9309,51454.0024
18,4,simulated_annealing_popstart,45156.7785,45132.2989,51186.0311
18,4,GA,45185.4776,45161.1473,51519.9800
18,5,random_valid,44558.8045,44576.0057,50818.6020
18,5,perimeter_only,44794.9797,44813.7669,51100.9726
18,5,popularity_rank,44628.8726,44646.4766,50846.2083
18,5,greedy_swap,44579.7953,44596.5809,51097.0108
18,5,oracle,45045.3470,45064.3015,51818.9737
18,5,random_search,44902.3638,44922.7780,50990.6969
18,5,simulated_annealing,45144.9176,45164.3830,51482.4079
18,5,simulated_annealing_popstart,45097.5630,45117.3954,51354.5746
18,5,GA,45081.3635,45100.8646,51393.0401
18,6,random_valid,44556.2839,44576.0057,50818.6020
18,6,perimeter_only,44792.7641,44813.7669,51100.9726
18,6,popularity_rank,44626.5391,44646.4766,50846.2083
18,6,greedy_swap,44576.7215,44596.5809,51097.0108
18,6,oracle,45043.6036,45064.3015,51818.9737
18,6,random_search,44927.5509,44948.2598,51316.1523
18,6,simulated_annealing,45037.1154,45057.6590,51187.8991
18,6,simulated_annealing_popstart,45141.1120,45161.3979,51356.6728
18,6,GA,45137.1186,45157.9263,51496.2216
18,7,random_valid,44582.3951,44576.0057,50818.6020
18,7,perimeter_only,44820.0024,44813.7669,51100.9726
18,7,popularity_rank,44652.7769,44646.4766,50846.2083
18,7,greedy_swap,44603.3126,44596.5809,51097.0108
18,7,oracle,45069.5974,45064.3015,51818.9737
18,7,random_search,44926.1549,44921.9124,51250.2182
18,7,simulated_annealing,45127.1696,45121.7718,51464.1000
18,7,simulated_annealing_popstart,45138.9649,45133.3901,51306.2309
18,7,GA,45130.4517,45124.9138,51412.3849
18,8,random_valid,44569.7990,44576.0057,50818.6020
18,8,perimeter_only,44809.1341,44813.7669,51100.9726
18,8,popularity_rank,44641.0288,44646.4766,50846.2083
18,8,greedy_swap,44589.9370,44596.5809,51097.0108
18,8,oracle,45059.9126,45064.3015,51818.9737
18,8,random_search,44978.1352,44982.0771,51196.0894
18,8,simulated_annealing,45125.7212,45130.6270,51493.4326
18,8,simulated_annealing_popstart,45129.4105,45134.3058,51361.9699
18,8,GA,45123.3250,45128.3151,51596.5184
18,9,random_valid,44600.9289,44576.0057,50818.6020
18,9,perimeter_only,44836.2225,44813.7669,51100.9726
18,9,popularity_rank,44670.9535,44646.4766,50846.2083
18,9,greedy_swap,44621.2889,44596.5809,51097.0108
18,9,oracle,45087.9335,45064.3015,51818.9737
18,9,random_search,44982.8839,44959.1922,51168.5897
18,9,simulated_annealing,45190.7590,45166.8901,51493.4200
18,9,simulated_annealing_popstart,45192.6293,45168.6849,51372.3220
18,9,GA,45128.3148,45104.9253,51595.3386
19,0,random_valid,46603.8151,46564.7136,53490.2648
19,0,perimeter_only,46573.2249,46535.1400,53464.2681
19,0,popularity_rank,46597.5788,46558.6107,53834.0160
19,0,greedy_swap,46634.5138,46595.7071,53930.1768
19,0,oracle,46579.6448,46541.2037,54521.4116
19,0,random_search,46816.3829,46776.1629,53345.1274
19,0,simulated_annealing,46999.5703,46959.5472,53887.1078
19,0,simulated_annealing_popstart,46971.0032,46931.1482,53952.3658
19,0,GA,47022.5783,46982.5989,53994.3588
19,1,random_valid,46522.6429,46564.7136,53490.2648
19,1,perimeter_only,46493.2481,46535.1400,53464.2681
19,1,popularity_rank,46516.3131,46558.6107,53834.0160
19,1,greedy_swap,46552.9523,46595.7071,53930.1768
19,1,oracle,46499.0784,46541.2037,54521.4116
19,1,random_search,46711.3638,46754.4966,53579.2519
19,1,simulated_annealing,46928.7953,46970.5028,53873.7246
19,1,simulated_annealing_popstart,46928.3522,46969.8032,53990.5618
19,1,GA,46933.8864,46975.3198,53952.5455
19,2,random_valid,46602.7428,46564.7136,53490.2648
19,2,perimeter_only,46573.5688,46535.1400,53464.2681
19,2,popularity_rank,46596.9262,46558.6107,53834.0160
19,2,greedy_swap,46633.4823,46595.7071,53930.1768
19,2,oracle,46579.4223,46541.2037,54521.4116
19,2,random_search,46789.0201,46752.2381,53956.5595
19,2,simulated_annealing,46992.2098,46954.7694,53971.2813
19,2,simulated_annealing_popstart,46987.8280,46950.3610,53832.9817
19,2,GA,47008.1066,46970.7704,53920.6928
19,3,random_valid,46579.7634,46564.7136,53490.2648
19,3,perimeter_only,46549.9847,46535.1400,53464.2681
19,3,popularity_rank,46573.6935,46558.6107,53834.0160
19,3,greedy_swap,46611.8106,46595.7071,53930.1768
19,3,oracle,46556.3952,46541.2037,54521.4116
19,3,random_search,46790.8010,46773.7018,53640.3097
19,3,simulated_annealing,46939.8170,46923.2305,53776.4911
19,3,simulated_annealing_popstart,46988.2748,46971.3174,54010.1913
19,3,GA,46980.2128,46963.5661,53874.2295
19,4,random_valid,46573.5969,46564.7136,53490.2648
19,4,perimeter_only,46544.2889,46535.1400,53464.2681
19,4,popularity_rank,46567.5783,46558.6107,53834.0160
19,4,greedy_swap,46604.5761,46595.7071,53930.1768
19,4,oracle,46550.1609,46541.2037,54521.4116
19,4,random_search,46768.6098,46760.6740,53511.2547
19,4,simulated_annealing,46984.8671,46976.7377,53992.3753
19,4,simulated_annealing_popstart,46983.1687,46975.1140,53886.3953
19,4,GA,46953.9139,46944.6004,53955.9878
19,5,random_valid,46590.8139,46564.7136,53490.2648
19,5,perimeter_only,46561.8778,46535.1400,53464.2681
19,5,popularity_rank,46584.7948,46558.6107,53834.0160
19,5,greedy_swap,46622.4347,46595.7071,53930.1768
19,5,oracle,46567.7598,46541.2037,54521.4116
19,5,random_search,46793.7663,46766.6016,53562.2143
19,5,simulated_annealing,46966.5888,46941.8219,53992.3017
19,5,simulated_annealing_popstart,46925.9269,46901.7597,53816.1152
19,5,GA,47014.9310,46989.9725,54027.4782
19,6,random_valid,46604.1760,46564.7136,53490.2648
19,6,perimeter_only,46575.0491,46535.1400,53464.2681
19,6,popularity_rank,46597.6527,46558.6107,53834.0160
19,6,greedy_swap,46634.8473,46595.7071,53930.1768
19,6,oracle,46580.7027,46541.2037,54521.4116
19,6,random_search,46794.9974,46756.2262,53581.8998
19,6,simulated_annealing,47016.3326,46978.0917,53971.7658
19,6,simulated_annealing_popstart,46971.9803,46934.6628,53844.1886
19,6,GA,46996.0337,46958.2849,53907.9777
19,7,random_valid,46563.3973,46564.7136,53490.2648
19,7,perimeter_only,46534.0610,46535.1400,53464.2681
19,7,popularity_rank,46557.3610,46558.6107,53834.0160
19,7,greedy_swap,46594.7567,46595.7071,53930.1768
19,7,oracle,46539.3602,46541.2037,54521.4116
19,7,random_search,46747.3476,46748.3083,53806.3126
19,7,simulated_annealing,46972.4397,46973.6187,53973.1165
19,7,simulated_annealing_popstart,46934.1544,46934.4824,53919.9034
19,7,GA,46959.4642,46960.3474,53894.8993
19,8,random_valid,46614.9424,46564.7136,53490.2648
19,8,perimeter_only,46585.6518,46535.1400,53464.2681
19,8,popularity_rank,46608.9220,46558.6107,53834.0160
19,8,greedy_swap,46646.2705,46595.7071,53930.1768
19,8,oracle,46591.3299,46541.2037,54521.4116
19,8,random_search,46797.6768,46747.6869,53781.6778
19,8,simulated_annealing,47068.0969,47017.9895,54006.7133
19,8,simulated_annealing_popstart,47026.7854,46977.0906,53876.2919
19,8,GA,46975.9622,46926.3167,54021.8622
19,9,random_valid,46602.2771,46564.7136,53490.2648
19,9,perimeter_only,46573.1070,46535.1400,53464.2681
19,9,popularity_rank,46595.9499,46558.6107,53834.0160
19,9,greedy_swap,46633.1653,46595.7071,53930.1768
19,9,oracle,46578.7180,46541.2037,54521.4116
19,9,random_search,46834.5842,46797.2049,53628.6300
19,9,simulated_annealing,47018.1159,46981.3555,53931.7192
19,9,simulated_annealing_popstart,46939.4869,46902.4774,53904.9996
19,9,GA,47008.9438,46972.6862,54012.3904
20,0,random_valid,87282.5181,87256.2652,86060.2399
20,0,perimeter_only,87518.8954,87491.4353,85624.3809
20,0,popularity_rank,87526.8332,87498.1130,86381.9830
20,0,greedy_swap,87540.6853,87511.9086,86452.9370
20,0,oracle,87902.0335,87874.8207,87702.8733
20,0,random_search,88082.2648,88055.6242,86967.5474
20,0,simulated_annealing,88525.1994,88501.2189,87089.9944
20,0,simulated_annealing_popstart,88384.6834,88358.8538,86887.1223
20,0,GA,88514.8112,88490.5194,86996.3201
20,1,random_valid,87290.5955,87256.2652,86060.2399
20,1,perimeter_only,87527.0270,87491.4353,85624.3809
20,1,popularity_rank,87534.4090,87498.1130,86381.9830
20,1,greedy_swap,87548.1271,87511.9086,86452.9370
20,1,oracle,87912.8356,87874.8207,87702.8733
20,1,random_search,87986.7351,87949.8001,86972.9409
20,1,simulated_annealing,88529.2271,88491.8121,87248.2284
20,1,simulated_annealing_popstart,88406.8746,88369.0248,87153.3608
20,1,GA,88505.0473,88467.3973,87257.5881
20,2,random_valid,87231.4383,87256.2652,86060.2399
20,2,perimeter_only,87468.8311,87491.4353,85624.3809
20,2,popularity_rank,87474.4372,87498.1130,86381.9830
20,2,greedy_swap,87488.4679,87511.9086,86452.9370
20,2,oracle,87849.3070,87874.8207,87702.8733
20,2,random_search,88108.8428,88132.4391,86698.9009
20,2,simulated_annealing,88479.2914,88501.1063,87056.5690
20,2,simulated_annealing_popstart,88352.8056,88376.8239,86992.5674
20,2,GA,88446.6939,88469.1324,86989.2038
20,3,random_valid,87317.0281,87256.2652,86060.2399
20,3,perimeter_only,87551.2331,87491.4353,85624.3809
20,3,popularity_rank,87556.6227,87498.1130,86381.9830
20,3,greedy_swap,87570.4440,87511.9086,86452.9370
20,3,oracle,87931.4749,87874.8207,87702.8733
20,3,random_search,88051.2618,87991.9069,85133.8293
20,3,simulated_annealing,88555.1074,88494.7288,87331.9595
20,3,simulated_annealing_popstart,88544.3127,88484.0982,87314.8544
20,3,GA,88516.3680,88456.9932,87150.6243
20,4,random_valid,87182.3801,87256.2652,86060.2399
20,4,perimeter_only,87416.5592,87491.4353,85624.3809
20,4,popularity_rank,87423.4224,87498.1130,86381.9830
20,4,greedy_swap,87437.1370,87511.9086,86452.9370
20,4,oracle,87799.3396,87874.8207,87702.8733
20,4,random_search,87824.2357,87900.3402,86898.6261
20,4,simulated_annealing,88416.3346,88491.5269,87338.8690
20,4,simulated_annealing_popstart,88305.0851,88379.8998,87038.9264
20,4,GA,88372.1156,88448.0374,87170.6908
20,5,random_valid,87133.3413,87256.2652,86060.2399
20,5,perimeter_only,87368.2865,87491.4353,85624.3809
20,5,popularity_rank,87375.6413,87498.1130,86381.9830
20,5,greedy_swap,87389.2725,87511.9086,86452.9370
20,5,oracle,87751.0744,87874.8207,87702.8733
20,5,random_search,87737.3599,87860.8743,86621.0608
20,5,simulated_annealing,88351.0740,88478.3760,87300.5166
20,5,simulated_annealing_popstart,88221.5775,88347.9443,87270.7311
20,5,GA,88355.1271,88482.8041,87135.5540
20,6,random_valid,87244.7976,87256.2652,86060.2399
20,6,perimeter_only,87479.0556,87491.4353,85624.3809
20,6,popularity_rank,87486.3683,87498.1130,86381.9830
20,6,greedy_swap,87500.2903,87511.9086,86452.9370
20,6,oracle,87863.0941,87874.8207,87702.8733
20,6,random_search,87856.2745,87868.2884,86542.4331
20,6,simulated_annealing,88478.4092,88489.9901,87165.1201
20,6,simulated_annealing_popstart,88353.0428,88366.8251,87119.7086
20,6,GA,88485.8189,88497.9526,86995.6236
20,7,random_valid,87255.1295,87256.2652,86060.2399
20,7,perimeter_only,87491.6080,87491.4353,85624.3809
20,7,popularity_rank,87498.7464,87498.1130,86381.9830
20,7,greedy_swap,87512.6326,87511.9086,86452.9370
20,7,oracle,87872.9252,87874.8207,87702.8733
20,7,random_search,87859.5808,87861.6929,86775.5490
20,7,simulated_annealing,88488.6532,88489.7743,87330.4725
20,7,simulated_annealing_popstart,88345.2093,88347.5898,87168.5289
20,7,GA,88490.3228,88491.5600,87062.1445
20,8,random_valid,87256.4817,87256.2652,86060.2399
20,8,perimeter_only,87490.5663,87491.4353,85624.3809
20,8,popularity_rank,87496.6517,87498.1130,86381.9830
20,8,greedy_swap,87510.1988,87511.9086,86452.9370
20,8,oracle,87875.3152,87874.8207,87702.8733
20,8,random_search,87891.0543,87890.1919,86589.5413
20,8,simulated_annealing,88499.8261,88498.9492,87136.1795
20,8,simulated_annealing_popstart,88387.2604,88387.2349,87192.5272
20,8,GA,88468.5565,88467.7232,87255.1058
20,9,random_valid,87205.2234,87256.2652,86060.2399
20,9,perimeter_only,87440.3615,87491.4353,85624.3809
20,9,popularity_rank,87446.3220,87498.1130,86381.9830
20,9,greedy_swap,87460.1989,87511.9086,86452.9370
20,9,oracle,87823.1414,87874.8207,87702.8733
20,9,random_search,87735.2158,87786.6679,86667.7811
20,9,simulated_annealing,88443.6009,88496.0145,87334.3042
20,9,simulated_annealing_popstart,88331.3480,88384.3867,87229.4204
20,9,GA,88435.2075,88487.7921,86999.9212
21,0,random_valid,49018.8652,49044.0807,50544.5851
21,0,perimeter_only,49222.4766,49246.9318,49475.5784
21,0,popularity_rank,49170.6437,49195.1981,50517.6680
21,0,greedy_swap,49329.4301,49353.9323,51199.2837
21,0,oracle,49689.9491,49715.1356,51957.7245
21,0,random_search,49602.9403,49628.0934,51427.0160
21,0,simulated_annealing,49796.8155,49821.7054,51556.6841
21,0,simulated_annealing_popstart,49766.9098,49791.7918,51084.5542
21,0,GA,49786.5776,49811.6346,51576.4437
21,1,random_valid,49065.2518,49044.0807,50544.5851
21,1,perimeter_only,49269.2119,49246.9318,49475.5784
21,1,popularity_rank,49217.1974,49195.1981,50517.6680
21,1,greedy_swap,49375.8707,49353.9323,51199.2837
21,1,oracle,49737.7224,49715.1356,51957.7245
21,1,random_search,49611.8695,49589.6213,51480.8077
21,1,simulated_annealing,49894.3569,49872.1290,51665.4365
21,1,simulated_annealing_popstart,49823.1374,49801.6196,51022.3775
21,1,GA,49855.7797,49833.5857,51542.3085
21,2,random_valid,49087.2825,49044.0807,50544.5851
21,2,perimeter_only,49289.0267,49246.9318,49475.5784
21,2,popularity_rank,49237.9160,49195.1981,50517.6680
21,2,greedy_swap,49398.0046,49353.9323,51199.2837
21,2,oracle,49761.6506,49715.1356,51957.7245
21,2,random_search,49647.2065,49602.3410,51460.9991
21,2,simulated_annealing,49839.8384,49793.6340,51715.7788
21,2,simulated_annealing_popstart,49781.7896,49735.2458,51157.7332
21,2,GA,49845.4341,49799.3196,51615.2098
21,3,random_valid,49019.7314,49044.0807,50544.5851
21,3,perimeter_only,49221.8370,49246.9318,49475.5784
21,3,popularity_rank,49169.9558,49195.1981,50517.6680
21,3,greedy_swap,49328.9594,49353.9323,51199.2837
21,3,oracle,49690.4266,49715.1356,51957.7245
21,3,random_search,49549.3646,49575.8152,51437.1386
21,3,simulated_annealing,49736.3109,49760.6218,51662.7752
21,3,simulated_annealing_popstart,49853.0169,49878.2340,51639.6158
21,3,GA,49798.0379,49822.3040,51556.6957
21,4,random_valid,49091.7210,49044.0807,50544.5851
21,4,perimeter_only,49294.9085,49246.9318,49475.5784
21,4,popularity_rank,49243.7252,49195.1981,50517.6680
21,4,greedy_swap,49401.9477,49353.9323,51199.2837
21,4,oracle,49764.1205,49715.1356,51957.7245
21,4,random_search,49674.5344,49626.2632,51445.4176
21,4,simulated_annealing,49932.4854,49883.6837,51631.0699
21,4,simulated_annealing_popstart,49839.0851,49790.0997,51187.2851
21,4,GA,49870.8835,49821.6067,51572.4002
21,5,random_valid,49068.2000,49044.0807,50544.5851
21,5,perimeter_only,49270.2122,49246.9318,49475.5784
21,5,popularity_rank,49217.9336,49195.1981,50517.6680
21,5,greedy_swap,49377.5418,49353.9323,51199.2837
21,5,oracle,49737.6209,49715.1356,51957.7245
21,5,random_search,49582.3483,49559.7546,51474.6033
21,5,simulated_annealing,49859.6442,49836.8940,51635.1462
21,5,simulated_annealing_popstart,49810.7231,49788.1609,51116.6883
21,5,GA,49818.4783,49795.8476,51652.8737
21,6,random_valid,49043.1586,49044.0807,50544.5851
21,6,perimeter_only,49245.2416,49246.9318,49475.5784
21,6,popularity_rank,49194.3267,49195.1981,50517.6680
21,6,greedy_swap,49353.2598,49353.9323,51199.2837
21,6,oracle,49712.3988,49715.1356,51957.7245
21,6,random_search,49562.3920,49563.9260,51436.2583
21,6,simulated_annealing,49741.3441,49744.1093,51671.4797
21,6,simulated_annealing_popstart,49732.4917,49735.3708,51224.6935
21,6,GA,49828.5353,49830.9570,51596.9845
21,7,random_valid,49001.8706,49044.0807,50544.5851
21,7,perimeter_only,49205.9169,49246.9318,49475.5784
21,7,popularity_rank,49153.9410,49195.1981,50517.6680
21,7,greedy_swap,49314.3406,49353.9323,51199.2837
21,7,oracle,49673.6945,49715.1356,51957.7245
21,7,random_search,49574.6316,49615.1153,51476.8543
21,7,simulated_annealing,49768.4104,49809.4518,51619.2371
21,7,simulated_annealing_popstart,49752.9011,49794.0675,51645.1584
21,7,GA,49764.0541,49804.8581,51599.5034
21,8,random_valid,49072.5668,49044.0807,50544.5851
21,8,perimeter_only,49275.6445,49246.9318,49475.5784
21,8,popularity_rank,49223.8474,49195.1981,50517.6680
