scenario,seed,draw,comparator,w_traffic,w_cross_merch,w_impulse,w_flow,w_revenue_placement,lift30,lift30_default
0,0,24,oracle,0.08524501341566325,0.07340735872743849,0.021210930898879928,0.29787620789293145,0.322260489065087,971.8692909409583,860.9329597388423
0,0,24,random_search,0.08524501341566325,0.07340735872743849,0.021210930898879928,0.29787620789293145,0.322260489065087,861.1581835416873,567.8438448710949
0,0,24,simulated_annealing,0.08524501341566325,0.07340735872743849,0.021210930898879928,0.29787620789293145,0.322260489065087,-169.2152723951658,-72.47424987416889
0,0,25,popularity_rank,0.03146353947391355,0.10418072278296756,0.19903328057448122,0.1144267896788273,0.3508956674898105,1123.6566189918012,919.475754478939
0,0,25,oracle,0.03146353947391355,0.10418072278296756,0.19903328057448122,0.1144267896788273,0.3508956674898105,970.6307198353679,860.9329597388423
0,0,25,random_search,0.03146353947391355,0.10418072278296756,0.19903328057448122,0.1144267896788273,0.3508956674898105,780.2912687038261,567.8438448710949
0,0,25,simulated_annealing,0.03146353947391355,0.10418072278296756,0.19903328057448122,0.1144267896788273,0.3508956674898105,-161.4650793977271,-72.47424987416889
0,0,26,popularity_rank,0.05637423144352166,0.2108081217632617,0.23731509945313534,0.18977027088146145,0.10573227645861996,729.357369176425,919.475754478939
0,0,26,oracle,0.05637423144352166,0.2108081217632617,0.23731509945313534,0.18977027088146145,0.10573227645861996,741.7408583508513,860.9329597388423
0,0,26,random_search,0.05637423144352166,0.2108081217632617,0.23731509945313534,0.18977027088146145,0.10573227645861996,424.03277834437176,567.8438448710949
0,0,26,simulated_annealing,0.05637423144352166,0.2108081217632617,0.23731509945313534,0.18977027088146145,0.10573227645861996,-42.47754058729333,-72.47424987416889
0,0,27,popularity_rank,0.1275182020139398,0.0064301701373062755,0.07930631240966762,0.01001247270439478,0.5767328427346916,1589.9474131015231,919.475754478939
0,0,27,oracle,0.1275182020139398,0.0064301701373062755,0.07930631240966762,0.01001247270439478,0.5767328427346916,1240.343629750074,860.9329597388423
0,0,27,random_search,0.1275182020139398,0.0064301701373062755,0.07930631240966762,0.01001247270439478,0.5767328427346916,1160.7068908985893,567.8438448710949
0,0,27,simulated_annealing,0.1275182020139398,0.0064301701373062755,0.07930631240966762,0.01001247270439478,0.5767328427346916,-270.3336898289999,-72.47424987416889
0,0,28,popularity_rank,0.02160496089034633,0.13179001114835753,0.1463832130810667,0.11801602766041666,0.3822057872198128,1131.596500817097,919.475754478939
