scenario,seed,method,mc_revenue,analytical_R
24,2,perimeter_only,99000.7313,87276.8706
24,2,popularity_rank,99232.2836,88274.0037
24,2,greedy_swap,99533.3865,88526.4553
24,2,oracle,99704.8868,89794.4803
24,2,random_search,99834.7115,89087.2997
24,2,simulated_annealing,99864.6941,88984.8322
24,2,GA,100024.0309,88104.8919
24,3,random_valid,99200.1449,87313.5405
24,3,perimeter_only,98913.4735,87276.8706
24,3,popularity_rank,99142.6773,88274.0037
24,3,greedy_swap,99445.8519,88526.4553
24,3,oracle,99617.5003,89794.4803
24,3,random_search,99721.4136,89304.3484
24,3,simulated_annealing,100095.6759,89464.6619
24,3,GA,99737.9746,88392.8816
24,4,random_valid,99261.7672,87313.5405
24,4,perimeter_only,98972.6758,87276.8706
24,4,popularity_rank,99204.7603,88274.0037
24,4,greedy_swap,99501.1468,88526.4553
24,4,oracle,99670.8517,89794.4803
24,4,random_search,99800.3146,88653.3473
24,4,simulated_annealing,100211.1191,89342.6669
24,4,GA,99835.8275,88307.7973
24,5,random_valid,99157.7165,87313.5405
24,5,perimeter_only,98867.3201,87276.8706
24,5,popularity_rank,99101.5005,88274.0037
24,5,greedy_swap,99397.9456,88526.4553
24,5,oracle,99566.9716,89794.4803
24,5,random_search,99686.6650,88426.9772
24,5,simulated_annealing,100015.9530,88654.3623
24,5,GA,99893.3520,88268.9997
24,6,random_valid,99108.4864,87313.5405
24,6,perimeter_only,98821.0256,87276.8706
24,6,popularity_rank,99052.0236,88274.0037
24,6,greedy_swap,99348.8097,88526.4553
24,6,oracle,99519.2937,89794.4803
24,6,random_search,99642.9980,88405.0731
24,6,simulated_annealing,99976.8480,89358.1942
24,6,GA,99578.8625,87407.0504
24,7,random_valid,99230.9724,87313.5405
24,7,perimeter_only,98941.8729,87276.8706
24,7,popularity_rank,99174.5981,88274.0037
24,7,greedy_swap,99471.8077,88526.4553
24,7,oracle,99644.8572,89794.4803
24,7,random_search,99765.1946,88386.1795
24,7,simulated_annealing,99988.1568,89305.4168
24,7,GA,99934.8534,89184.8774
24,8,random_valid,99115.4376,87313.5405
24,8,perimeter_only,98830.0471,87276.8706
24,8,popularity_rank,99059.3174,88274.0037
24,8,greedy_swap,99355.2193,88526.4553
24,8,oracle,99527.3066,89794.4803
24,8,random_search,99770.2924,89131.1928
24,8,simulated_annealing,99832.9900,88971.4810
24,8,GA,99976.1549,89051.9538
24,9,random_valid,99210.1864,87313.5405
24,9,perimeter_only,98923.2522,87276.8706
24,9,popularity_rank,99153.3544,88274.0037
24,9,greedy_swap,99452.2366,88526.4553
24,9,oracle,99625.8721,89794.4803
24,9,random_search,99671.7899,88815.8842
24,9,simulated_annealing,99897.9455,88714.5685
24,9,GA,99980.8245,88381.6685
25,0,random_valid,113253.0901,96047.9469
25,0,perimeter_only,113120.2181,94468.1162
25,0,popularity_rank,113170.6479,95329.6266
25,0,greedy_swap,113282.0973,95799.7065
25,0,oracle,113778.0779,97140.7607
25,0,random_search,113858.0671,96203.0857
25,0,simulated_annealing,114439.9130,96920.5564
25,0,GA,114424.5218,96866.5947
25,1,random_valid,113324.6970,96047.9469
25,1,perimeter_only,113195.7411,94468.1162
25,1,popularity_rank,113243.9132,95329.6266
25,1,greedy_swap,113352.5250,95799.7065
25,1,oracle,113843.5349,97140.7607
25,1,random_search,113842.8836,96127.9026
25,1,simulated_annealing,114474.1532,96695.6087
25,1,GA,114473.7030,96916.3797
25,2,random_valid,113304.1808,96047.9469
25,2,perimeter_only,113172.2091,94468.1162
25,2,popularity_rank,113221.3143,95329.6266
25,2,greedy_swap,113331.8499,95799.7065
25,2,oracle,113824.3644,97140.7607
25,2,random_search,113898.5910,95775.1723
25,2,simulated_annealing,114389.7832,96477.4112
25,2,GA,114460.3523,96808.9635
25,3,random_valid,113292.0639,96047.9469
25,3,perimeter_only,113160.3269,94468.1162
25,3,popularity_rank,113208.0317,95329.6266
25,3,greedy_swap,113319.6409,95799.7065
25,3,oracle,113812.7242,97140.7607
25,3,random_search,113908.8294,96384.2086
25,3,simulated_annealing,114409.3279,96852.6367
25,3,GA,114448.0576,96893.4406
25,4,random_valid,113328.5435,96047.9469
25,4,perimeter_only,113197.0128,94468.1162
25,4,popularity_rank,113246.3666,95329.6266
25,4,greedy_swap,113356.4090,95799.7065
25,4,oracle,113846.1606,97140.7607
25,4,random_search,113981.5337,96193.3321
25,4,simulated_annealing,114474.5894,96949.3670
25,4,GA,114453.1399,96861.0288
25,5,random_valid,113273.0981,96047.9469
25,5,perimeter_only,113143.4011,94468.1162
25,5,popularity_rank,113191.4904,95329.6266
25,5,greedy_swap,113301.2140,95799.7065
25,5,oracle,113791.0951,97140.7607
25,5,random_search,113735.9000,95888.4096
25,5,simulated_annealing,114322.9354,96344.1243
25,5,GA,114382.3052,96461.1721
25,6,random_valid,113327.9406,96047.9469
25,6,perimeter_only,113197.8446,94468.1162
25,6,popularity_rank,113246.1213,95329.6266
25,6,greedy_swap,113355.5855,95799.7065
25,6,oracle,113846.5988,97140.7607
25,6,random_search,113785.8125,96380.8289
25,6,simulated_annealing,114397.3902,96322.9873
25,6,GA,114499.4612,96880.3599
25,7,random_valid,113300.4456,96047.9469
25,7,perimeter_only,113170.3936,94468.1162
25,7,popularity_rank,113217.7694,95329.6266
25,7,greedy_swap,113327.4853,95799.7065
25,7,oracle,113816.7239,97140.7607
25,7,random_search,113836.5029,96212.3796
25,7,simulated_annealing,114415.2253,96643.8950
25,7,GA,114502.7878,96958.5701
25,8,random_valid,113314.1711,96047.9469
25,8,perimeter_only,113182.5671,94468.1162
25,8,popularity_rank,113231.4494,95329.6266
25,8,greedy_swap,113342.3568,95799.7065
25,8,oracle,113836.3872,97140.7607
25,8,random_search,113775.3213,95746.2498
25,8,simulated_annealing,114365.6336,96519.9983
25,8,GA,114471.6702,96845.1700
25,9,random_valid,113260.5528,96047.9469
25,9,perimeter_only,113129.3666,94468.1162
25,9,popularity_rank,113177.7408,95329.6266
25,9,greedy_swap,113287.1192,95799.7065
25,9,oracle,113779.5497,97140.7607
25,9,random_search,113818.7237,95844.7470
25,9,simulated_annealing,114361.4708,96837.2475
25,9,GA,114421.0898,96928.9827
26,0,random_valid,84629.5022,63749.4738
26,0,perimeter_only,84648.7854,63689.1182
26,0,popularity_rank,84240.8311,63512.8040
26,0,greedy_swap,84361.1520,63764.2947
26,0,oracle,84314.9188,64356.0904
26,0,random_search,84853.4290,63665.8894
26,0,simulated_annealing,85145.5893,64075.0527
26,0,GA,85012.6018,63783.6170
26,1,random_valid,84622.3475,63749.4738
26,1,perimeter_only,84641.5374,63689.1182
26,1,popularity_rank,84233.5270,63512.8040
26,1,greedy_swap,84354.9329,63764.2947
26,1,oracle,84308.4108,64356.0904
26,1,random_search,84876.7840,63760.6019
26,1,simulated_annealing,85119.8488,63995.1143
26,1,GA,85009.9710,63740.6787
26,2,random_valid,84565.4045,63749.4738
26,2,perimeter_only,84584.7881,63689.1182
26,2,popularity_rank,84173.7377,63512.8040
26,2,greedy_swap,84294.5718,63764.2947
26,2,oracle,84248.0449,64356.0904
26,2,random_search,84747.3209,63590.3812
26,2,simulated_annealing,84988.3102,64157.9535
26,2,GA,84995.4587,63776.8888
26,3,random_valid,84706.6348,63749.4738
26,3,perimeter_only,84725.7673,63689.1182
26,3,popularity_rank,84317.5539,63512.8040
26,3,greedy_swap,84435.8648,63764.2947
26,3,oracle,84389.8941,64356.0904
26,3,random_search,84937.9332,63719.9001
26,3,simulated_annealing,85179.4491,63997.8595
26,3,GA,85085.2181,63803.2712
26,4,random_valid,84739.0298,63749.4738
26,4,perimeter_only,84758.2086,63689.1182
26,4,popularity_rank,84350.3726,63512.8040
26,4,greedy_swap,84470.6449,63764.2947
26,4,oracle,84424.1608,64356.0904
26,4,random_search,84935.7314,63649.4502
26,4,simulated_annealing,85229.8410,63996.5189
26,4,GA,85046.5094,63674.8072
26,5,random_valid,84645.2678,63749.4738
26,5,perimeter_only,84664.4954,63689.1182
26,5,popularity_rank,84252.2151,63512.8040
26,5,greedy_swap,84374.1626,63764.2947
26,5,oracle,84327.8058,64356.0904
26,5,random_search,84794.4065,63674.7788
26,5,simulated_annealing,85034.1609,64002.0079
26,5,GA,84972.2877,63875.4367
26,6,random_valid,84583.4626,63749.4738
26,6,perimeter_only,84602.4667,63689.1182
26,6,popularity_rank,84193.2821,63512.8040
26,6,greedy_swap,84313.8362,63764.2947
26,6,oracle,84267.2525,64356.0904
26,6,random_search,84816.0399,63620.4392
26,6,simulated_annealing,85003.7652,63832.4213
26,6,GA,84986.8049,63770.0111
26,7,random_valid,84691.5909,63749.4738
26,7,perimeter_only,84710.6887,63689.1182
26,7,popularity_rank,84300.7231,63512.8040
26,7,greedy_swap,84421.3401,63764.2947
26,7,oracle,84375.5548,64356.0904
26,7,random_search,84905.3042,63749.0674
26,7,simulated_annealing,85102.8938,63994.4221
26,7,GA,85281.0724,63967.2175
26,8,random_valid,84663.2897,63749.4738
26,8,perimeter_only,84682.5703,63689.1182
26,8,popularity_rank,84270.8185,63512.8040
26,8,greedy_swap,84392.0446,63764.2947
26,8,oracle,84344.7193,64356.0904
26,8,random_search,84859.7754,63811.0896
26,8,simulated_annealing,85133.6817,64180.4459
26,8,GA,85028.3223,63882.6960
26,9,random_valid,84678.8159,63749.4738
26,9,perimeter_only,84698.0311,63689.1182
26,9,popularity_rank,84287.8372,63512.8040
26,9,greedy_swap,84406.1919,63764.2947
26,9,oracle,84361.0482,64356.0904
26,9,random_search,84832.3873,63902.7327
26,9,simulated_annealing,85186.8570,64124.9536
26,9,GA,85073.8978,63867.5954
27,0,random_valid,92515.0930,81010.9916
27,0,perimeter_only,92518.0170,81095.9937
27,0,popularity_rank,92554.2508,81321.0883
27,0,greedy_swap,92741.5296,81763.0795
27,0,oracle,92691.3321,82847.1821
27,0,random_search,93088.0812,81277.3591
27,0,simulated_annealing,93239.2847,81530.2206
27,0,GA,93212.7125,81259.8459
27,1,random_valid,92367.3752,81010.9916
27,1,perimeter_only,92371.3167,81095.9937
27,1,popularity_rank,92404.7305,81321.0883
27,1,greedy_swap,92591.3360,81763.0795
27,1,oracle,92539.3225,82847.1821
27,1,random_search,92934.3837,81289.8453
27,1,simulated_annealing,93155.5348,81491.3579
27,1,GA,93136.1309,81510.6798
27,2,random_valid,92435.0584,81010.9916
27,2,perimeter_only,92438.8144,81095.9937
27,2,popularity_rank,92473.5792,81321.0883
27,2,greedy_swap,92661.2553,81763.0795
27,2,oracle,92609.8824,82847.1821
27,2,random_search,92940.5525,80975.9103
27,2,simulated_annealing,93422.9271,81792.6184
27,2,GA,92994.3922,81551.2440
27,3,random_valid,92454.9398,81010.9916
27,3,perimeter_only,92459.0405,81095.9937
27,3,popularity_rank,92494.2220,81321.0883
27,3,greedy_swap,92686.0859,81763.0795
27,3,oracle,92632.3690,82847.1821
27,3,random_search,93028.0787,81138.2414
27,3,simulated_annealing,93236.5091,81542.3968
27,3,GA,93233.1047,81628.4969
27,4,random_valid,92415.9631,81010.9916
27,4,perimeter_only,92419.7705,81095.9937
27,4,popularity_rank,92453.9994,81321.0883
27,4,greedy_swap,92642.7799,81763.0795
27,4,oracle,92591.4515,82847.1821
27,4,random_search,93005.7407,80767.9596
27,4,simulated_annealing,93201.4039,81587.2096
27,4,GA,93196.4852,81590.6752
27,5,random_valid,92420.8213,81010.9916
27,5,perimeter_only,92424.6657,81095.9937
27,5,popularity_rank,92459.2052,81321.0883
27,5,greedy_swap,92647.3044,81763.0795
27,5,oracle,92596.0980,82847.1821
27,5,random_search,93042.7567,81667.9852
27,5,simulated_annealing,93120.0100,81473.2576
27,5,GA,92989.4304,81495.6892
27,6,random_valid,92449.5891,81010.9916
27,6,perimeter_only,92453.2480,81095.9937
27,6,popularity_rank,92486.4732,81321.0883
27,6,greedy_swap,92677.6470,81763.0795
27,6,oracle,92623.7249,82847.1821
27,6,random_search,93097.2273,81488.7418
27,6,simulated_annealing,93273.4613,81571.7806
27,6,GA,93209.5008,81541.7170
27,7,random_valid,92418.2101,81010.9916
27,7,perimeter_only,92422.0502,81095.9937
27,7,popularity_rank,92456.6550,81321.0883
27,7,greedy_swap,92643.8882,81763.0795
27,7,oracle,92592.2316,82847.1821
27,7,random_search,92973.4662,81980.6669
27,7,simulated_annealing,93141.3811,81568.8044
27,7,GA,93413.0746,81729.3037
27,8,random_valid,92407.7321,81010.9916
27,8,perimeter_only,92411.4635,81095.9937
27,8,popularity_rank,92445.7480,81321.0883
27,8,greedy_swap,92634.3375,81763.0795
27,8,oracle,92582.0633,82847.1821
27,8,random_search,93011.0988,80771.1452
27,8,simulated_annealing,93165.1783,81709.5346
27,8,GA,93159.0917,81642.3967
27,9,random_valid,92426.6418,81010.9916
27,9,perimeter_only,92429.5319,81095.9937
27,9,popularity_rank,92464.2858,81321.0883
27,9,greedy_swap,92654.7372,81763.0795
27,9,oracle,92601.9326,82847.1821
27,9,random_search,93021.7470,81039.1353
27,9,simulated_annealing,93228.1037,81614.7278
27,9,GA,93206.6034,81716.3978
28,0,random_valid,88648.0556,66168.6900
28,0,perimeter_only,89146.1885,66960.0653
28,0,popularity_rank,88851.8305,65544.6445
28,0,greedy_swap,89026.6957,66561.7211
28,0,oracle,89562.9858,67586.9165
28,0,random_search,89559.1887,66561.7569
28,0,simulated_annealing,89844.4716,66105.6562
28,0,GA,89925.8852,66729.8978
28,1,random_valid,88636.3219,66168.6900
28,1,perimeter_only,89135.4722,66960.0653
28,1,popularity_rank,88842.9185,65544.6445
28,1,greedy_swap,89016.6692,66561.7211
28,1,oracle,89549.0097,67586.9165
28,1,random_search,89478.2559,66476.4619
28,1,simulated_annealing,89869.6077,66229.9283
28,1,GA,89946.0302,66032.7764
28,2,random_valid,88595.2621,66168.6900
28,2,perimeter_only,89092.0440,66960.0653
28,2,popularity_rank,88800.5578,65544.6445
28,2,greedy_swap,88973.0839,66561.7211
28,2,oracle,89506.6640,67586.9165
28,2,random_search,89510.2408,65524.3889
28,2,simulated_annealing,89763.0292,66189.8233
28,2,GA,89778.3081,66162.5760
28,3,random_valid,88641.9516,66168.6900
28,3,perimeter_only,89137.7318,66960.0653
28,3,popularity_rank,88846.9515,65544.6445
28,3,greedy_swap,89018.0269,66561.7211
28,3,oracle,89552.0930,67586.9165
28,3,random_search,89610.2862,66676.8938
28,3,simulated_annealing,89972.2742,67010.4757
28,3,GA,89992.0886,66200.4534
28,4,random_valid,88491.9015,66168.6900
28,4,perimeter_only,88988.6487,66960.0653
28,4,popularity_rank,88693.7713,65544.6445
28,4,greedy_swap,88870.5656,66561.7211
28,4,oracle,89401.2470,67586.9165
28,4,random_search,89304.7706,66815.0757
28,4,simulated_annealing,89749.8917,66313.8699
28,4,GA,89830.4334,66627.8861
28,5,random_valid,88662.5252,66168.6900
28,5,perimeter_only,89157.4191,66960.0653
28,5,popularity_rank,88866.8075,65544.6445
28,5,greedy_swap,89040.2713,66561.7211
28,5,oracle,89575.5537,67586.9165
28,5,random_search,89450.8975,66481.1942
28,5,simulated_annealing,89882.6200,66271.2849
28,5,GA,90088.8114,66710.3609
28,6,random_valid,88556.1907,66168.6900
28,6,perimeter_only,89051.0864,66960.0653
28,6,popularity_rank,88757.7923,65544.6445
28,6,greedy_swap,88933.1832,66561.7211
28,6,oracle,89466.5297,67586.9165
28,6,random_search,89527.1736,66663.7085
28,6,simulated_annealing,89920.8731,66914.4986
28,6,GA,89841.0336,66024.9930
28,7,random_valid,88591.4261,66168.6900
28,7,perimeter_only,89087.8977,66960.0653
28,7,popularity_rank,88798.6967,65544.6445
28,7,greedy_swap,88970.9802,66561.7211
28,7,oracle,89502.0685,67586.9165
28,7,random_search,89401.7063,66624.6866
28,7,simulated_annealing,89743.9500,66354.0750
28,7,GA,90035.3402,66972.5678
28,8,random_valid,88588.1872,66168.6900
28,8,perimeter_only,89085.4082,66960.0653
28,8,popularity_rank,88791.9269,65544.6445
28,8,greedy_swap,88965.8497,66561.7211
28,8,oracle,89497.7277,67586.9165
28,8,random_search,89443.0407,66800.8023
28,8,simulated_annealing,89823.0201,66210.0365
28,8,GA,89823.4806,66191.8349
28,9,random_valid,88613.8150,66168.6900
28,9,perimeter_only,89107.4133,66960.0653
28,9,popularity_rank,88816.3682,65544.6445
28,9,greedy_swap,88989.8381,66561.7211
28,9,oracle,89522.6168,67586.9165
28,9,random_search,89477.5295,65516.0288
28,9,simulated_annealing,90039.6090,66864.9223
28,9,GA,89890.0415,66122.7614
29,0,random_valid,53784.8601,42022.6283
29,0,perimeter_only,53766.4130,41509.2263
29,0,popularity_rank,53718.8144,41626.5869
29,0,greedy_swap,53882.2867,41945.7077
29,0,oracle,53962.8272,42516.7054
29,0,random_search,54095.1723,42226.5349
29,0,simulated_annealing,54177.5603,42122.6545
29,0,GA,54161.7015,42091.2233
29,1,random_valid,53871.8456,42022.6283
29,1,perimeter_only,53853.9093,41509.2263
29,1,popularity_rank,53805.9888,41626.5869
29,1,greedy_swap,53969.3493,41945.7077
29,1,oracle,54050.7025,42516.7054
29,1,random_search,54212.4420,41858.0697
29,1,simulated_annealing,54194.9399,41898.2019
29,1,GA,54262.6803,42126.6736
29,2,random_valid,53840.8073,42022.6283
29,2,perimeter_only,53822.9350,41509.2263
29,2,popularity_rank,53775.2279,41626.5869
29,2,greedy_swap,53939.0815,41945.7077
29,2,oracle,54019.7767,42516.7054
29,2,random_search,54086.4570,42066.9708
29,2,simulated_annealing,54260.2567,42090.6634
29,2,GA,54121.4576,41383.2804
29,3,random_valid,53880.4006,42022.6283
29,3,perimeter_only,53862.0868,41509.2263
29,3,popularity_rank,53813.9219,41626.5869
29,3,greedy_swap,53978.5966,41945.7077
29,3,oracle,54059.8144,42516.7054
29,3,random_search,54122.0438,42191.0014
29,3,simulated_annealing,54282.8075,42045.9850
29,3,GA,54148.4239,41373.3290
29,4,random_valid,53886.6815,42022.6283
29,4,perimeter_only,53868.8131,41509.2263
29,4,popularity_rank,53820.8398,41626.5869
29,4,greedy_swap,53986.0809,41945.7077
29,4,oracle,54066.9004,42516.7054
29,4,random_search,54186.5646,42150.9909
29,4,simulated_annealing,54248.7004,42122.0172
29,4,GA,54268.2102,42059.9754
29,5,random_valid,53897.9102,42022.6283
29,5,perimeter_only,53879.7572,41509.2263
29,5,popularity_rank,53831.7239,41626.5869
29,5,greedy_swap,53994.5219,41945.7077
29,5,oracle,54075.8533,42516.7054
29,5,random_search,54176.3223,42168.7150
29,5,simulated_annealing,54185.9387,42105.2259
29,5,GA,54348.0762,42106.8722
29,6,random_valid,53845.7498,42022.6283
29,6,perimeter_only,53828.8115,41509.2263
29,6,popularity_rank,53780.7837,41626.5869
29,6,greedy_swap,53942.9441,41945.7077
29,6,oracle,54024.3362,42516.7054
29,6,random_search,54114.5811,41946.0501
29,6,simulated_annealing,54256.2920,42024.3866
29,6,GA,54083.0536,41223.0050
29,7,random_valid,53832.4243,42022.6283
29,7,perimeter_only,53814.5158,41509.2263
29,7,popularity_rank,53767.1253,41626.5869
29,7,greedy_swap,53930.4781,41945.7077
29,7,oracle,54010.7427,42516.7054
29,7,random_search,54130.7882,42123.4390
29,7,simulated_annealing,54238.4267,42063.3617
29,7,GA,54215.8095,42047.4480
29,8,random_valid,53816.2101,42022.6283
29,8,perimeter_only,53798.0831,41509.2263
29,8,popularity_rank,53750.8297,41626.5869
29,8,greedy_swap,53916.1520,41945.7077
29,8,oracle,53998.5525,42516.7054
29,8,random_search,54124.1775,42193.0478
29,8,simulated_annealing,54212.8862,42223.9682
29,8,GA,54279.9867,42181.2612
29,9,random_valid,53866.9295,42022.6283
29,9,perimeter_only,53849.3202,41509.2263
29,9,popularity_rank,53801.4256,41626.5869
29,9,greedy_swap,53967.4775,41945.7077
29,9,oracle,54048.0926,42516.7054
29,9,random_search,54126.9016,42129.0793
29,9,simulated_annealing,54250.1632,42129.5510
29,9,GA,54139.6743,41409.8478
